SalesID,InventoryID,QuantitySold,SalesDate,Price
SAL00582,INV02141,27,2025-05-22,32.93
SAL00583,INV05729,5,2023-04-24,217.74
SAL00584,INV06899,32,2025-07-01,206.72
SAL00585,INV03209,2,2024-10-03,94.9
SAL00586,INV02697,55,2025-11-05,491.49
SAL00587,INV08243,61,2025-02-14,445.96
SAL00588,INV04074,71,2025-07-19,209.5
SAL00589,INV09930,21,2022-05-24,306.85
SAL00590,INV09948,25,2022-07-01,194.74
SAL00591,INV05442,84,2021-11-23,410.18
SAL00592,INV01522,85,2025-06-01,61.56
SAL00593,INV10521,26,2024-12-07,435.92
SAL00594,INV02051,96,2021-08-10,257.0
SAL00595,INV07544,80,2023-02-23,324.85
SAL00596,INV08273,79,2025-11-22,101.97
SAL00597,INV03054,76,2021-03-21,13.42
SAL00598,INV10922,15,2025-10-25,250.73
SAL00599,INV10650,21,2023-08-22,50.35
SAL00600,INV05786,56,2022-04-01,173.38
SAL00601,INV03051,24,2022-02-13,91.45
SAL00602,INV06828,2,2025-07-31,112.48
SAL00603,INV06085,89,2023-08-01,263.56
SAL00604,INV12364,55,2022-12-18,364.17
SAL00605,INV12004,2,2022-09-18,425.08
SAL00606,INV09927,50,2025-08-08,494.06
SAL00607,INV10469,90,2025-06-17,323.82
SAL00608,INV12552,82,2025-11-20,252.38
SAL00609,INV00496,17,2022-04-12,184.35
SAL00610,INV14663,18,2022-04-02,441.98
SAL00611,INV06524,81,2021-02-18,247.49
SAL00612,INV08388,71,2024-09-13,181.02
SAL00613,INV11534,92,2022-01-31,160.02
SAL00614,INV09515,5,2023-03-28,446.52
SAL00615,INV01868,98,2022-11-04,335.68
SAL00616,INV06092,95,2022-07-25,374.87
SAL00617,INV12250,95,2025-11-06,375.72
SAL00618,INV01615,66,2021-05-23,29.41
SAL00619,INV14498,10,2025-05-03,110.39
SAL00620,INV05630,58,2022-07-26,290.57
SAL00621,INV04040,48,2022-12-21,274.41
SAL00622,INV13208,32,2024-08-06,76.51
SAL00623,INV11929,6,2023-11-10,305.78
SAL00624,INV02564,34,2023-03-30,163.67
SAL00625,INV03320,61,2024-10-23,434.15
SAL00626,INV06045,43,2025-09-24,103.24
SAL00627,INV09905,14,2024-01-04,103.3
SAL00628,INV01195,11,2022-11-10,175.96
SAL00629,INV07015,63,2021-02-26,499.7
SAL00630,INV04886,24,2021-08-25,214.28
SAL00631,INV09104,99,2025-12-02,165.75
SAL00632,INV10775,67,2022-06-19,439.19
SAL00633,INV00245,64,2022-01-01,347.25
SAL00634,INV02465,64,2024-04-04,498.84
SAL00635,INV01582,14,2022-06-28,476.22
SAL00636,INV06648,47,2021-03-20,418.2
SAL00637,INV11111,51,2021-08-11,26.71
SAL00638,INV11785,4,2024-05-06,125.11
SAL00639,INV14118,16,2023-06-09,416.53
SAL00640,INV01838,11,2022-12-09,355.53
SAL00641,INV03718,88,2025-02-01,139.58
SAL00642,INV08375,54,2025-05-30,38.85
SAL00643,INV10967,92,2022-10-05,140.64
SAL00644,INV12300,20,2023-06-13,50.11
SAL00645,INV13992,57,2024-05-26,402.88
SAL00646,INV03613,79,2023-11-14,36.48
SAL00647,INV03384,28,2021-08-25,222.87
SAL00648,INV08355,76,2023-02-28,342.78
SAL00649,INV06672,99,2024-03-26,124.65
SAL00650,INV02985,60,2022-01-25,63.23
SAL00651,INV12907,73,2022-06-06,78.31
SAL00652,INV11650,43,2021-04-01,223.88
SAL00653,INV03655,47,2024-12-22,141.89
SAL00654,INV11461,45,2023-06-13,432.08
SAL00655,INV10068,23,2021-01-04,391.86
SAL00656,INV11830,39,2023-12-01,425.26
SAL00657,INV04768,19,2025-07-10,175.39
SAL00658,INV02381,76,2024-01-08,29.32
SAL00659,INV07810,6,2024-11-07,453.45
SAL00660,INV06584,61,2025-01-13,121.31
SAL00661,INV07984,72,2025-02-28,196.61
SAL00662,INV12020,28,2025-02-18,352.25
SAL00663,INV09247,67,2024-10-05,293.46
SAL00664,INV11155,91,2022-02-08,379.43
SAL00665,INV13152,70,2023-01-16,317.24
SAL00666,INV08213,46,2023-06-03,127.24
SAL00667,INV09140,92,2021-05-24,237.15
SAL00668,INV05197,76,2024-09-22,90.49
SAL00669,INV06984,90,2022-11-08,435.94
SAL00670,INV14080,7,2024-06-30,133.07
SAL00671,INV12505,61,2022-10-05,481.08
SAL00672,INV10439,11,2024-09-20,124.83
SAL00673,INV03958,31,2025-10-03,364.43
SAL00674,INV06388,74,2021-09-13,286.1
SAL00675,INV09879,97,2025-01-14,140.5
SAL00676,INV06722,86,2022-09-08,469.01
SAL00677,INV02033,92,2023-11-05,479.16
SAL00678,INV05143,98,2022-09-26,258.01
SAL00679,INV09036,84,2024-09-27,455.72
SAL00680,INV11887,78,2023-04-17,188.21
SAL00681,INV04474,62,2022-10-31,137.41
SAL00682,INV09930,8,2023-04-05,493.66
SAL00683,INV06701,20,2024-11-28,253.29
SAL00684,INV02724,55,2022-08-29,215.68
SAL00685,INV04867,43,2024-02-10,173.96
SAL00686,INV00314,66,2021-09-18,489.78
SAL00687,INV09514,6,2022-01-28,95.82
SAL00688,INV12498,87,2023-05-12,370.02
SAL00689,INV10840,14,2024-09-23,221.64
SAL00690,INV01877,24,2023-02-16,87.72
SAL00691,INV13763,11,2024-10-19,293.53
SAL00692,INV11483,43,2025-03-13,81.12
SAL00693,INV12324,17,2021-12-23,332.68
SAL00694,INV11084,22,2024-06-14,186.02
SAL00695,INV03409,96,2024-03-11,67.0
SAL00696,INV05125,88,2022-09-09,55.66
SAL00697,INV04340,1,2023-04-12,412.06
SAL00698,INV07850,7,2024-01-28,293.97
SAL00699,INV02356,16,2025-09-04,487.45
SAL00700,INV04787,83,2021-01-01,485.01
SAL00701,INV02874,51,2022-09-15,203.14
SAL00702,INV11004,69,2022-08-11,427.2
SAL00703,INV05496,24,2022-03-07,402.16
SAL00704,INV01953,16,2023-05-31,28.97
SAL00705,INV13848,70,2025-05-29,72.28
SAL00706,INV02317,24,2024-04-02,348.71
SAL00707,INV10236,56,2024-05-27,316.62
SAL00708,INV10556,88,2024-09-02,453.24
SAL00709,INV02131,28,2022-10-22,451.85
SAL00710,INV10285,54,2023-08-11,288.98
SAL00711,INV06724,61,2023-06-24,478.89
SAL00712,INV01797,53,2023-06-25,440.63
SAL00713,INV11157,69,2024-10-15,277.57
SAL00714,INV11997,7,2022-03-14,387.13
SAL00715,INV09027,49,2023-11-13,392.4
SAL00716,INV13395,42,2023-08-28,98.95
SAL00717,INV13236,83,2025-06-14,397.63
SAL00718,INV09938,84,2025-06-19,182.78
SAL00719,INV06921,15,2025-02-16,237.65
SAL00720,INV07606,97,2021-12-14,169.38
SAL00721,INV06113,74,2024-09-11,376.81
SAL00722,INV05035,47,2021-06-23,318.64
SAL00723,INV14642,12,2022-08-05,303.21
SAL00724,INV09871,86,2023-11-22,337.48
SAL00725,INV08023,56,2024-09-21,356.09
SAL00726,INV04927,77,2024-07-20,193.31
SAL00727,INV12830,17,2024-06-22,277.48
SAL00728,INV08858,80,2022-11-18,289.88
SAL00729,INV13594,56,2021-07-11,118.19
SAL00730,INV09672,72,2025-08-04,479.73
SAL00731,INV13727,20,2025-03-19,311.34
SAL00732,INV12804,47,2022-04-27,397.02
SAL00733,INV05145,12,2024-10-09,344.5
SAL00734,INV06109,58,2022-09-28,169.98
SAL00735,INV00914,26,2022-04-06,456.07
SAL00736,INV11440,79,2025-07-10,375.38
SAL00737,INV06226,36,2022-02-12,166.12
SAL00738,INV08104,20,2021-10-29,483.86
SAL00739,INV08229,34,2021-02-20,118.77
SAL00740,INV09595,98,2021-04-05,129.39
SAL00741,INV10557,62,2022-05-17,313.79
SAL00742,INV05008,16,2023-09-01,88.05
SAL00743,INV07994,26,2024-06-05,277.85
SAL00744,INV14844,74,2025-10-07,195.99
SAL00745,INV08075,95,2025-04-23,142.17
SAL00746,INV12895,99,2021-05-30,98.76
SAL00747,INV03807,3,2023-07-22,354.04
SAL00748,INV01939,6,2023-04-29,379.53
SAL00749,INV08973,55,2025-12-20,326.58
SAL00750,INV07289,3,2024-07-13,378.14
SAL00751,INV11173,49,2024-03-24,478.09
SAL00752,INV01002,63,2022-02-03,115.6
SAL00753,INV13943,97,2025-01-11,478.42
SAL00754,INV10636,91,2024-11-27,61.61
SAL00755,INV04913,75,2023-02-26,202.45
SAL00756,INV12343,65,2023-10-10,306.41
SAL00757,INV12125,82,2023-03-30,467.26
SAL00758,INV00846,72,2022-05-15,26.49
SAL00759,INV05564,52,2021-10-30,282.36
SAL00760,INV07704,69,2024-09-05,256.38
SAL00761,INV03528,91,2024-11-09,397.64
SAL00762,INV03028,74,2021-01-12,88.39
SAL00763,INV11343,28,2025-03-18,286.77
SAL00764,INV04154,51,2025-10-29,178.75
SAL00765,INV08969,74,2025-04-27,260.33
SAL00766,INV06382,28,2025-12-19,139.6
SAL00767,INV08918,41,2021-08-07,103.03
SAL00768,INV05142,48,2025-05-14,117.97
SAL00769,INV12542,91,2023-05-21,362.83
SAL00770,INV08745,46,2022-03-25,407.08
SAL00771,INV05903,71,2021-12-27,292.19
SAL00772,INV10954,53,2025-07-05,169.6
SAL00773,INV05615,78,2024-11-26,352.63
SAL00774,INV03474,31,2023-11-27,331.99
SAL00775,INV01506,9,2023-08-10,46.56
SAL00776,INV02608,61,2021-04-13,37.1
SAL00777,INV13705,76,2024-02-16,415.48
SAL00778,INV07851,54,2022-05-26,129.81
SAL00779,INV08975,83,2025-10-04,166.5
SAL00780,INV04129,32,2021-09-06,307.07
SAL00781,INV10508,20,2023-07-24,102.34
SAL00782,INV07121,97,2021-10-01,315.58
SAL00783,INV11066,49,2025-06-30,71.13
SAL00784,INV05666,96,2023-08-10,416.13
SAL00785,INV09403,22,2024-09-29,28.62
SAL00786,INV06537,35,2023-12-24,96.92
SAL00787,INV12380,79,2024-02-19,193.98
SAL00788,INV09345,17,2024-05-04,447.28
SAL00789,INV11204,9,2022-10-12,497.04
SAL00790,INV03803,17,2025-03-27,221.39
SAL00791,INV09944,53,2025-12-31,30.76
SAL00792,INV01178,21,2023-06-26,243.08
SAL00793,INV10003,70,2024-06-08,453.09
SAL00794,INV00469,64,2025-07-28,378.03
SAL00795,INV03069,84,2025-01-13,373.45
SAL00796,INV14690,75,2023-10-31,293.87
SAL00797,INV05143,17,2023-05-24,399.7
SAL00798,INV07732,69,2025-08-29,308.66
SAL00799,INV05396,41,2024-01-28,114.98
SAL00800,INV02792,3,2023-07-03,288.59
SAL00801,INV04665,77,2021-11-22,412.88
SAL00802,INV13569,62,2025-03-04,229.18
SAL00803,INV08850,51,2025-10-31,267.19
SAL00804,INV09665,78,2023-08-31,129.35
SAL00805,INV11871,2,2023-07-11,49.3
SAL00806,INV06144,31,2022-06-15,447.49
SAL00807,INV14988,7,2025-03-20,446.77
SAL00808,INV03675,31,2022-05-22,347.02
SAL00809,INV14719,67,2025-09-17,246.53
SAL00810,INV13432,9,2024-07-29,103.96
SAL00811,INV11904,3,2022-07-22,295.27
SAL00812,INV10940,2,2025-04-18,137.81
SAL00813,INV03660,21,2025-05-12,127.13
SAL00814,INV13003,80,2023-12-04,288.9
SAL00815,INV08381,69,2023-09-20,337.52
SAL00816,INV04122,38,2024-07-07,497.7
SAL00817,INV01679,92,2022-05-05,76.35
SAL00818,INV02017,8,2022-07-17,304.18
SAL00819,INV06540,44,2023-06-20,475.03
SAL00820,INV02348,47,2021-06-08,440.25
SAL00821,INV04385,1,2025-01-01,89.48
SAL00822,INV02920,97,2022-08-09,408.63
SAL00823,INV04375,40,2022-04-26,452.52
SAL00824,INV12129,15,2022-07-11,492.24
SAL00825,INV05805,43,2022-11-19,52.0
SAL00826,INV09127,28,2022-10-17,491.37
SAL00827,INV09298,54,2024-01-12,57.39
SAL00828,INV05904,32,2021-06-15,56.4
SAL00829,INV07912,85,2021-10-11,372.6
SAL00830,INV01004,98,2021-11-05,185.88
SAL00831,INV09355,8,2022-04-19,80.05
SAL00832,INV10748,28,2023-02-24,382.58
SAL00833,INV03151,13,2024-11-22,409.26
SAL00834,INV09849,55,2021-11-09,211.32
SAL00835,INV00955,32,2024-12-17,85.01
SAL00836,INV10621,67,2022-03-15,255.39
SAL00837,INV02820,79,2021-05-12,327.07
SAL00838,INV13191,43,2023-04-30,105.27
SAL00839,INV06783,49,2023-04-15,133.09
SAL00840,INV14070,65,2022-11-09,52.02
SAL00841,INV09506,24,2024-01-17,371.2
SAL00842,INV02974,97,2023-08-13,154.04
SAL00843,INV12853,92,2023-05-02,350.61
SAL00844,INV08845,24,2021-05-08,400.51
SAL00845,INV02401,70,2022-02-28,394.95
SAL00846,INV06945,65,2025-09-02,196.8
SAL00847,INV04747,86,2023-05-11,85.97
SAL00848,INV05535,95,2023-03-09,141.79
SAL00849,INV03190,55,2025-04-26,311.95
SAL00850,INV12386,77,2024-04-11,160.85
SAL00851,INV13882,37,2024-11-25,148.31
SAL00852,INV07546,95,2021-02-10,130.74
SAL00853,INV04445,59,2025-10-21,110.71
SAL00854,INV04758,62,2025-12-09,419.93
SAL00855,INV14603,59,2025-04-17,21.16
SAL00856,INV00378,23,2024-03-25,377.9
SAL00857,INV06814,94,2023-02-19,15.49
SAL00858,INV02557,7,2023-09-04,221.65
SAL00859,INV10239,29,2021-01-13,92.81
SAL00860,INV00923,85,2022-12-22,17.8
SAL00861,INV10189,46,2022-09-04,332.53
SAL00862,INV05589,42,2025-03-24,54.32
SAL00863,INV07854,14,2023-03-10,293.44
SAL00864,INV06921,79,2025-10-14,168.98
SAL00865,INV04146,98,2025-09-08,39.27
SAL00866,INV00107,51,2023-05-09,267.77
SAL00867,INV09763,31,2024-01-08,43.39
SAL00868,INV04610,49,2025-03-11,252.41
SAL00869,INV10603,43,2025-02-13,24.42
SAL00870,INV02666,49,2024-01-24,191.91
SAL00871,INV14314,57,2025-06-27,375.72
SAL00872,INV08369,3,2024-05-20,232.93
SAL00873,INV11123,86,2022-03-28,290.99
SAL00874,INV13536,13,2023-09-27,408.57
SAL00875,INV10190,8,2022-03-26,269.4
SAL00876,INV06023,9,2022-07-13,78.69
SAL00877,INV13618,6,2023-06-12,491.12
SAL00878,INV06928,33,2023-09-22,240.05
SAL00879,INV10791,65,2021-03-01,83.46
SAL00880,INV04511,24,2023-03-08,377.1
SAL00881,INV09628,7,2022-11-20,397.26
SAL00882,INV03683,63,2024-10-01,119.97
SAL00883,INV09787,25,2024-10-22,245.02
SAL00884,INV04233,55,2025-06-23,95.76
SAL00885,INV11965,51,2023-04-09,218.2
SAL00886,INV10482,14,2025-01-23,344.89
SAL00887,INV02126,2,2021-12-05,116.6
SAL00888,INV08119,17,2025-09-18,87.52
SAL00889,INV11120,57,2023-08-16,362.59
SAL00890,INV04024,3,2021-09-19,133.41
SAL00891,INV03999,53,2024-06-28,418.91
SAL00892,INV14601,12,2023-12-30,199.03
SAL00893,INV14763,19,2021-02-25,304.37
SAL00894,INV11343,43,2023-03-18,490.89
SAL00895,INV04840,58,2024-04-27,85.5
SAL00896,INV13073,29,2024-03-01,305.42
SAL00897,INV03532,21,2024-09-19,295.26
SAL00898,INV05897,10,2021-02-25,163.68
SAL00899,INV08320,38,2021-06-21,188.18
SAL00900,INV14706,65,2024-08-09,297.0
SAL00901,INV04151,61,2023-05-28,259.04
SAL00902,INV00521,49,2021-10-05,209.39
SAL00903,INV04040,31,2025-11-11,377.05
SAL00904,INV03194,81,2023-08-04,398.68
SAL00905,INV06321,98,2022-01-08,461.46
SAL00906,INV14605,27,2021-04-13,85.07
SAL00907,INV04648,85,2022-06-17,119.39
SAL00908,INV11322,22,2023-02-16,241.33
SAL00909,INV00155,66,2022-11-02,164.56
SAL00910,INV08434,58,2022-03-10,461.95
SAL00911,INV03154,34,2023-07-21,150.31
SAL00912,INV01552,50,2022-11-01,374.4
SAL00913,INV12594,53,2022-11-23,354.5
SAL00914,INV04047,82,2025-04-08,199.01
SAL00915,INV02695,65,2025-12-07,321.8
SAL00916,INV13631,33,2023-02-16,298.57
SAL00917,INV02747,37,2022-07-24,497.48
SAL00918,INV00967,78,2025-03-21,443.24
SAL00919,INV03816,60,2025-08-31,43.69
SAL00920,INV02261,18,2023-05-14,442.22
SAL00921,INV03439,3,2022-06-01,316.61
SAL00922,INV05567,52,2025-09-06,272.22
SAL00923,INV09976,9,2021-06-17,357.2
SAL00924,INV03870,78,2023-08-22,310.76
SAL00925,INV00025,29,2021-02-09,40.69
SAL00926,INV05352,8,2025-03-15,102.71
SAL00927,INV08242,30,2024-01-10,357.6
SAL00928,INV07930,75,2021-04-17,19.74
SAL00929,INV14778,34,2022-12-18,369.19
SAL00930,INV00956,18,2022-04-05,119.39
SAL00931,INV01794,65,2024-08-24,406.79
SAL00932,INV05944,10,2021-05-21,274.79
SAL00933,INV06297,37,2025-05-19,357.9
SAL00934,INV14988,72,2024-08-27,94.89
SAL00935,INV01415,72,2021-03-24,193.34
SAL00936,INV09127,95,2025-03-25,322.69
SAL00937,INV12803,78,2021-03-05,221.65
SAL00938,INV00479,3,2022-05-22,253.2
SAL00939,INV09647,92,2022-02-13,160.41
SAL00940,INV09299,93,2025-09-15,496.63
SAL00941,INV00597,2,2021-02-11,112.83
SAL00942,INV12796,53,2024-06-26,188.65
SAL00943,INV09274,39,2021-11-09,35.62
SAL00944,INV07820,63,2022-05-04,265.1
SAL00945,INV01268,33,2021-09-16,176.42
SAL00946,INV03888,65,2023-08-28,407.55
SAL00947,INV05767,71,2024-10-03,90.26
SAL00948,INV07514,35,2021-08-23,45.55
SAL00949,INV05958,73,2024-03-01,207.99
SAL00950,INV13212,79,2022-03-23,338.01
SAL00951,INV11400,39,2023-08-11,211.05
SAL00952,INV12270,4,2024-12-03,195.53
SAL00953,INV08625,40,2022-06-09,256.96
SAL00954,INV04188,4,2025-04-20,338.56
SAL00955,INV14115,32,2023-01-26,251.52
SAL00956,INV07630,42,2021-12-10,235.73
SAL00957,INV11436,69,2024-05-25,449.1
SAL00958,INV01220,36,2024-05-28,346.81
SAL00959,INV00605,88,2025-03-12,42.97
SAL00960,INV09605,57,2025-01-11,318.46
SAL00961,INV06969,17,2021-08-23,306.27
SAL00962,INV12882,3,2025-05-12,201.19
SAL00963,INV10658,27,2025-08-05,178.68
SAL00964,INV03597,42,2021-12-02,156.38
SAL00965,INV09781,64,2022-09-30,77.74
SAL00966,INV03256,39,2021-08-10,238.6
SAL00967,INV12919,90,2024-03-31,268.93
SAL00968,INV03596,58,2021-02-22,247.32
SAL00969,INV09837,96,2022-10-01,67.62
SAL00970,INV08948,23,2024-03-25,298.86
SAL00971,INV09135,23,2024-10-19,275.4
SAL00972,INV05835,38,2023-02-08,93.5
SAL00973,INV07804,27,2023-03-24,486.3
SAL00974,INV05708,86,2025-01-04,29.94
SAL00975,INV06659,92,2022-02-11,184.36
SAL00976,INV04594,36,2021-06-05,218.41
SAL00977,INV03016,28,2024-04-27,343.69
SAL00978,INV05132,77,2024-11-15,163.88
SAL00979,INV06901,54,2025-08-29,425.05
SAL00980,INV10094,71,2024-07-08,65.18
SAL00981,INV07678,32,2022-05-13,222.94
SAL00982,INV03141,11,2021-07-28,187.94
SAL00983,INV10431,50,2024-11-28,276.21
SAL00984,INV09432,83,2025-05-02,321.81
SAL00985,INV12804,69,2022-09-10,223.35
SAL00986,INV13983,98,2025-10-08,128.27
SAL00987,INV14430,36,2024-11-02,307.84
SAL00988,INV10898,21,2024-05-14,165.32
SAL00989,INV13857,30,2025-07-08,440.11
SAL00990,INV05242,38,2021-09-05,189.5
SAL00991,INV11653,29,2025-06-19,301.93
SAL00992,INV03337,34,2024-03-05,11.75
SAL00993,INV04857,88,2025-05-22,416.46
SAL00994,INV04882,58,2021-03-26,294.94
SAL00995,INV03112,79,2022-12-13,331.53
SAL00996,INV06560,53,2023-12-28,91.53
SAL00997,INV05793,97,2023-05-28,333.53
SAL00998,INV07780,74,2024-09-16,438.56
SAL00999,INV05959,21,2023-01-29,473.0
SAL01000,INV04038,4,2021-05-22,406.95
SAL01001,INV10307,52,2023-11-03,278.48
SAL01002,INV08980,45,2024-08-19,437.37
SAL01003,INV13179,58,2022-11-30,105.89
SAL01004,INV11719,45,2021-01-26,185.24
SAL01005,INV03061,17,2025-10-06,258.45
SAL01006,INV09395,70,2023-05-11,253.04
SAL01007,INV09291,7,2025-08-12,260.53
SAL01008,INV10864,79,2023-10-01,350.26
SAL01009,INV00433,44,2021-08-05,406.48
SAL01010,INV04037,6,2023-06-07,344.68
SAL01011,INV01041,79,2023-01-12,293.13
SAL01012,INV10344,66,2024-07-25,56.52
SAL01013,INV13786,35,2025-12-31,470.02
SAL01014,INV07231,5,2025-08-25,440.51
SAL01015,INV01762,62,2023-07-31,281.55
SAL01016,INV02239,45,2024-12-19,264.08
SAL01017,INV05118,49,2021-11-10,49.26
SAL01018,INV13039,11,2023-06-11,414.3
SAL01019,INV10312,91,2021-12-27,40.39
SAL01020,INV07767,46,2025-02-11,395.62
SAL01021,INV01345,59,2023-12-05,393.36
SAL01022,INV00546,58,2024-08-25,410.81
SAL01023,INV01171,50,2022-07-08,181.6
SAL01024,INV03991,51,2024-06-15,150.54
SAL01025,INV08288,19,2025-07-14,462.83
SAL01026,INV07529,82,2024-01-08,380.42
SAL01027,INV05932,23,2025-05-06,316.69
SAL01028,INV13542,99,2023-09-18,115.56
SAL01029,INV01972,77,2023-08-11,168.15
SAL01030,INV12320,19,2023-06-12,411.45
SAL01031,INV11383,87,2025-08-19,72.5
SAL01032,INV13383,18,2025-02-06,476.46
SAL01033,INV12880,21,2024-04-28,413.94
SAL01034,INV14587,87,2022-07-04,39.33
SAL01035,INV09440,17,2022-10-23,180.91
SAL01036,INV06738,5,2025-10-11,187.93
SAL01037,INV08236,64,2022-05-18,393.55
SAL01038,INV00343,87,2025-08-29,79.67
SAL01039,INV12971,67,2021-06-27,305.97
SAL01040,INV09200,31,2022-07-26,140.24
SAL01041,INV03073,41,2025-12-11,206.69
SAL01042,INV14473,31,2023-07-13,265.52
SAL01043,INV02779,26,2022-05-15,217.4
SAL01044,INV08386,8,2025-03-17,165.11
SAL01045,INV03401,1,2023-08-10,159.44
SAL01046,INV07638,9,2024-03-13,276.1
SAL01047,INV01614,60,2024-06-03,137.74
SAL01048,INV08152,60,2024-09-30,368.17
SAL01049,INV14801,45,2023-02-16,120.8
SAL01050,INV14662,65,2022-11-20,275.03
SAL01051,INV04926,11,2021-02-28,181.3
SAL01052,INV10074,70,2023-10-10,251.73
SAL01053,INV13259,18,2025-10-09,279.18
SAL01054,INV14234,36,2022-10-28,415.88
SAL01055,INV06573,18,2022-01-08,112.6
SAL01056,INV05523,56,2023-09-26,90.22
SAL01057,INV05191,78,2022-03-11,315.64
SAL01058,INV02280,79,2022-12-28,118.9
SAL01059,INV10639,97,2025-06-22,213.37
SAL01060,INV14756,91,2022-06-14,30.33
SAL01061,INV08878,53,2022-11-29,201.89
SAL01062,INV00797,42,2022-07-27,378.54
SAL01063,INV13716,60,2025-12-08,396.4
SAL01064,INV04255,92,2024-05-05,414.42
SAL01065,INV07371,79,2024-12-07,429.85
SAL01066,INV00155,5,2025-12-08,494.53
SAL01067,INV01011,47,2022-07-20,442.31
SAL01068,INV03804,20,2024-02-13,464.85
SAL01069,INV02850,31,2021-01-21,46.62
SAL01070,INV04393,81,2023-11-25,44.5
SAL01071,INV05774,45,2022-01-27,112.58
SAL01072,INV08704,31,2021-06-25,255.72
SAL01073,INV13286,20,2022-05-10,260.07
SAL01074,INV08807,3,2025-01-14,218.19
SAL01075,INV10078,63,2023-04-13,211.43
SAL01076,INV00619,35,2023-09-28,44.42
SAL01077,INV11757,85,2024-02-12,88.05
SAL01078,INV07952,30,2025-04-02,422.44
SAL01079,INV08754,45,2022-05-08,405.68
SAL01080,INV00852,73,2024-11-15,181.5
SAL01081,INV07952,68,2023-09-03,252.95
SAL01082,INV08549,8,2024-08-15,138.57
SAL01083,INV02974,37,2024-12-28,448.08
SAL01084,INV12007,49,2023-10-03,295.87
SAL01085,INV14781,22,2023-07-07,226.14
SAL01086,INV14370,30,2025-06-12,427.85
SAL01087,INV14994,54,2021-02-05,158.8
SAL01088,INV05392,89,2021-07-10,423.57
SAL01089,INV03170,48,2022-08-26,156.16
SAL01090,INV13426,64,2022-03-30,195.93
SAL01091,INV13154,66,2023-04-09,359.89
SAL01092,INV11056,86,2024-11-17,218.01
SAL01093,INV01150,52,2022-05-14,88.93
SAL01094,INV08014,16,2022-09-20,196.25
SAL01095,INV11271,78,2024-09-21,252.47
SAL01096,INV04413,91,2024-04-06,192.9
SAL01097,INV06817,2,2023-01-26,287.86
SAL01098,INV12782,44,2023-08-28,78.7
SAL01099,INV04638,73,2024-02-08,240.5
SAL01100,INV05439,80,2023-12-24,282.98
SAL01101,INV06055,74,2022-12-06,435.08
SAL01102,INV14045,50,2023-05-22,135.56
SAL01103,INV14559,72,2025-03-08,124.56
SAL01104,INV00891,6,2024-02-02,218.81
SAL01105,INV12192,11,2022-11-09,153.21
SAL01106,INV08067,91,2022-12-22,376.11
SAL01107,INV11033,59,2024-12-10,378.85
SAL01108,INV03314,64,2023-07-19,353.78
SAL01109,INV14577,40,2022-07-09,391.49
SAL01110,INV05877,61,2022-09-20,172.9
SAL01111,INV01522,74,2022-05-30,95.98
SAL01112,INV10879,22,2022-04-18,375.64
SAL01113,INV05635,34,2021-09-05,144.08
SAL01114,INV04973,53,2025-01-17,146.22
SAL01115,INV09949,96,2022-01-30,117.19
SAL01116,INV02111,15,2022-10-09,410.93
SAL01117,INV07808,39,2021-09-02,336.78
SAL01118,INV09951,26,2025-03-02,459.74
SAL01119,INV02798,77,2024-01-03,82.97
SAL01120,INV06902,15,2025-04-10,478.86
SAL01121,INV11693,22,2024-11-14,15.42
SAL01122,INV02473,6,2022-01-15,461.16
SAL01123,INV04456,36,2022-01-28,316.94
SAL01124,INV10040,36,2022-03-20,279.6
SAL01125,INV00099,40,2025-02-21,135.4
SAL01126,INV00124,60,2023-09-19,451.31
SAL01127,INV12658,72,2022-07-21,148.57
SAL01128,INV11683,32,2025-01-23,136.44
SAL01129,INV03483,55,2024-04-22,441.05
SAL01130,INV01559,21,2025-04-06,321.67
SAL01131,INV10856,67,2023-12-11,237.73
SAL01132,INV07548,29,2024-05-07,381.74
SAL01133,INV11068,15,2022-08-03,319.11
SAL01134,INV11581,78,2021-07-25,10.98
SAL01135,INV02054,92,2025-09-02,205.36
