InventoryID,SupplyID,QuantityAvailable,InventoryDate
INV00698,SUP11786,260,2024-01-28
INV00699,SUP04890,177,2025-09-04
INV00700,SUP07843,97,2021-01-01
INV00701,SUP00593,64,2022-09-15
INV00702,SUP13286,98,2022-08-11
INV00703,SUP05648,313,2022-03-07
INV00704,SUP10362,279,2023-05-31
INV00705,SUP08842,155,2025-05-29
INV00706,SUP16426,250,2024-04-02
INV00707,SUP06976,122,2024-05-27
INV00708,SUP11435,231,2024-09-02
INV00709,SUP03529,57,2022-10-22
INV00710,SUP12129,48,2023-08-11
INV00711,SUP10913,109,2023-06-24
INV00712,SUP18043,187,2023-06-25
INV00713,SUP04825,204,2024-10-15
INV00714,SUP16174,90,2022-03-14
INV00715,SUP18755,297,2023-11-13
INV00716,SUP19115,154,2023-08-28
INV00717,SUP06243,197,2025-06-14
INV00718,SUP07578,306,2025-06-19
INV00719,SUP15962,266,2025-02-16
INV00720,SUP07006,395,2021-12-14
INV00721,SUP16788,110,2024-09-11
INV00722,SUP05089,202,2021-06-23
INV00723,SUP19648,355,2022-08-05
INV00724,SUP16059,69,2023-11-22
INV00725,SUP06315,14,2024-09-21
INV00726,SUP19103,285,2024-07-20
INV00727,SUP15568,318,2024-06-22
INV00728,SUP00886,165,2022-11-18
INV00729,SUP09338,158,2021-07-11
INV00730,SUP08770,16,2025-08-04
INV00731,SUP17786,34,2025-03-19
INV00732,SUP18098,359,2022-04-27
INV00733,SUP10517,229,2024-10-09
INV00734,SUP06136,351,2022-09-28
INV00735,SUP14308,266,2022-04-06
INV00736,SUP07241,182,2025-07-10
INV00737,SUP18392,357,2022-02-12
INV00738,SUP12312,170,2021-10-29
INV00739,SUP12825,226,2021-02-20
INV00740,SUP07159,298,2021-04-05
INV00741,SUP13849,372,2022-05-17
INV00742,SUP12211,64,2023-09-01
INV00743,SUP00125,372,2024-06-05
INV00744,SUP16245,161,2025-10-07
INV00745,SUP16141,234,2025-04-23
INV00746,SUP07215,262,2021-05-30
INV00747,SUP06577,227,2023-07-22
INV00748,SUP19352,198,2023-04-29
INV00749,SUP11882,61,2025-12-20
INV00750,SUP06551,285,2024-07-13
INV00751,SUP19390,12,2024-03-24
INV00752,SUP07789,306,2022-02-03
INV00753,SUP19790,71,2025-01-11
INV00754,SUP17939,173,2024-11-27
INV00755,SUP01158,163,2023-02-26
INV00756,SUP03486,210,2023-10-10
INV00757,SUP09113,226,2023-03-30
INV00758,SUP16607,32,2022-05-15
INV00759,SUP10328,55,2021-10-30
INV00760,SUP18279,368,2024-09-05
INV00761,SUP18201,367,2024-11-09
INV00762,SUP03384,129,2021-01-12
INV00763,SUP17240,220,2025-03-18
INV00764,SUP06661,77,2025-10-29
INV00765,SUP01741,185,2025-04-27
INV00766,SUP02638,260,2025-12-19
INV00767,SUP12570,43,2021-08-07
INV00768,SUP04682,208,2025-05-14
INV00769,SUP13511,213,2023-05-21
INV00770,SUP13391,96,2022-03-25
INV00771,SUP14184,375,2021-12-27
INV00772,SUP00181,47,2025-07-05
INV00773,SUP05456,26,2024-11-26
INV00774,SUP13862,124,2023-11-27
INV00775,SUP10016,87,2023-08-10
INV00776,SUP11744,339,2021-04-13
INV00777,SUP13989,258,2024-02-16
INV00778,SUP07195,166,2022-05-26
INV00779,SUP12204,21,2025-10-04
INV00780,SUP07847,47,2021-09-06
INV00781,SUP12804,321,2023-07-24
INV00782,SUP11421,41,2021-10-01
INV00783,SUP08089,376,2025-06-30
INV00784,SUP02906,126,2023-08-10
INV00785,SUP05937,250,2024-09-29
INV00786,SUP00434,228,2023-12-24
INV00787,SUP08554,30,2024-02-19
INV00788,SUP18260,302,2024-05-04
INV00789,SUP18229,202,2022-10-12
INV00790,SUP12599,138,2025-03-27
INV00791,SUP05670,247,2025-12-31
INV00792,SUP18633,204,2023-06-26
INV00793,SUP03484,63,2024-06-08
INV00794,SUP16498,165,2025-07-28
INV00795,SUP17568,32,2025-01-13
INV00796,SUP06874,336,2023-10-31
INV00797,SUP06296,307,2023-05-24
INV00798,SUP18129,55,2025-08-29
INV00799,SUP04916,164,2024-01-28
INV00800,SUP09450,57,2023-07-03
INV00801,SUP15186,116,2021-11-22
INV00802,SUP04407,176,2025-03-04
INV00803,SUP09703,75,2025-10-31
INV00804,SUP13922,16,2023-08-31
INV00805,SUP19991,320,2023-07-11
INV00806,SUP19377,226,2022-06-15
INV00807,SUP19001,170,2025-03-20
INV00808,SUP18189,78,2022-05-22
INV00809,SUP07315,207,2025-09-17
INV00810,SUP15101,303,2024-07-29
INV00811,SUP17651,70,2022-07-22
INV00812,SUP09239,77,2025-04-18
INV00813,SUP02174,199,2025-05-12
INV00814,SUP13537,288,2023-12-04
INV00815,SUP11865,163,2023-09-20
INV00816,SUP09859,191,2024-07-07
INV00817,SUP01752,339,2022-05-05
INV00818,SUP09335,36,2022-07-17
INV00819,SUP14670,389,2023-06-20
INV00820,SUP14847,47,2021-06-08
INV00821,SUP10467,364,2025-01-01
INV00822,SUP19413,333,2022-08-09
INV00823,SUP15960,93,2022-04-26
INV00824,SUP02204,250,2022-07-11
INV00825,SUP18113,279,2022-11-19
INV00826,SUP11900,296,2022-10-17
INV00827,SUP04719,365,2024-01-12
INV00828,SUP12207,59,2021-06-15
INV00829,SUP01129,223,2021-10-11
INV00830,SUP05441,298,2021-11-05
INV00831,SUP18315,10,2022-04-19
INV00832,SUP13300,87,2023-02-24
INV00833,SUP14111,227,2024-11-22
INV00834,SUP19070,357,2021-11-09
INV00835,SUP10460,62,2024-12-17
INV00836,SUP17057,313,2022-03-15
INV00837,SUP07541,240,2021-05-12
INV00838,SUP09747,186,2023-04-30
INV00839,SUP10505,389,2023-04-15
INV00840,SUP11705,264,2022-11-09
INV00841,SUP05104,340,2024-01-17
INV00842,SUP08757,18,2023-08-13
INV00843,SUP07727,234,2023-05-02
INV00844,SUP12492,155,2021-05-08
INV00845,SUP02854,263,2022-02-28
INV00846,SUP01032,293,2025-09-02
INV00847,SUP07734,45,2023-05-11
INV00848,SUP06185,352,2023-03-09
INV00849,SUP16942,45,2025-04-26
INV00850,SUP11498,372,2024-04-11
INV00851,SUP07089,327,2024-11-25
INV00852,SUP13670,209,2021-02-10
INV00853,SUP05637,170,2025-10-21
INV00854,SUP02949,334,2025-12-09
INV00855,SUP01382,50,2025-04-17
INV00856,SUP14526,368,2024-03-25
INV00857,SUP01093,325,2023-02-19
INV00858,SUP03717,204,2023-09-04
INV00859,SUP13877,118,2021-01-13
INV00860,SUP10034,156,2022-12-22
INV00861,SUP17307,277,2022-09-04
INV00862,SUP11343,61,2025-03-24
INV00863,SUP06566,38,2023-03-10
INV00864,SUP14303,32,2025-10-14
INV00865,SUP16361,129,2025-09-08
INV00866,SUP01895,124,2023-05-09
INV00867,SUP05486,288,2024-01-08
INV00868,SUP09198,76,2025-03-11
INV00869,SUP02429,253,2025-02-13
INV00870,SUP18443,208,2024-01-24
INV00871,SUP16424,295,2025-06-27
INV00872,SUP11772,90,2024-05-20
INV00873,SUP03476,309,2022-03-28
INV00874,SUP08044,368,2023-09-27
INV00875,SUP09699,57,2022-03-26
INV00876,SUP01575,342,2022-07-13
INV00877,SUP18212,18,2023-06-12
INV00878,SUP12631,233,2023-09-22
INV00879,SUP03540,98,2021-03-01
INV00880,SUP02223,94,2023-03-08
INV00881,SUP04326,188,2022-11-20
INV00882,SUP11069,377,2024-10-01
INV00883,SUP06855,347,2024-10-22
INV00884,SUP18667,375,2025-06-23
INV00885,SUP11528,63,2023-04-09
INV00886,SUP17833,120,2025-01-23
INV00887,SUP17209,42,2021-12-05
INV00888,SUP16714,90,2025-09-18
INV00889,SUP15278,126,2023-08-16
INV00890,SUP13683,228,2021-09-19
INV00891,SUP09040,26,2024-06-28
INV00892,SUP11626,246,2023-12-30
INV00893,SUP00065,217,2021-02-25
INV00894,SUP06199,201,2023-03-18
INV00895,SUP15283,229,2024-04-27
INV00896,SUP15939,200,2024-03-01
INV00897,SUP10048,285,2024-09-19
INV00898,SUP12139,293,2021-02-25
INV00899,SUP07130,145,2021-06-21
INV00900,SUP09622,146,2024-08-09
INV00901,SUP12734,355,2023-05-28
INV00902,SUP15992,140,2021-10-05
INV00903,SUP16540,314,2025-11-11
INV00904,SUP06180,153,2023-08-04
INV00905,SUP01870,69,2022-01-08
INV00906,SUP07346,293,2021-04-13
INV00907,SUP15114,46,2022-06-17
INV00908,SUP03777,110,2023-02-16
INV00909,SUP07402,23,2022-11-02
INV00910,SUP13712,157,2022-03-10
INV00911,SUP13428,153,2023-07-21
INV00912,SUP14620,241,2022-11-01
INV00913,SUP10093,14,2022-11-23
INV00914,SUP15988,313,2025-04-08
INV00915,SUP04471,185,2025-12-07
INV00916,SUP18372,259,2023-02-16
INV00917,SUP19689,293,2022-07-24
INV00918,SUP17602,74,2025-03-21
INV00919,SUP04537,188,2025-08-31
INV00920,SUP04579,104,2023-05-14
INV00921,SUP02470,252,2022-06-01
INV00922,SUP19611,13,2025-09-06
INV00923,SUP00651,313,2021-06-17
INV00924,SUP19849,300,2023-08-22
INV00925,SUP14466,234,2021-02-09
INV00926,SUP05572,321,2025-03-15
INV00927,SUP18597,197,2024-01-10
INV00928,SUP01105,120,2021-04-17
INV00929,SUP10209,314,2022-12-18
INV00930,SUP19663,275,2022-04-05
INV00931,SUP13952,276,2024-08-24
INV00932,SUP13830,149,2021-05-21
INV00933,SUP15721,48,2025-05-19
INV00934,SUP03749,220,2024-08-27
INV00935,SUP00417,188,2021-03-24
INV00936,SUP12424,132,2025-03-25
INV00937,SUP02382,138,2021-03-05
INV00938,SUP10659,94,2022-05-22
INV00939,SUP08803,282,2022-02-13
INV00940,SUP10499,205,2025-09-15
INV00941,SUP16409,184,2021-02-11
INV00942,SUP15373,230,2024-06-26
INV00943,SUP03195,222,2021-11-09
INV00944,SUP19903,394,2022-05-04
INV00945,SUP10000,289,2021-09-16
INV00946,SUP09379,79,2023-08-28
INV00947,SUP00040,379,2024-10-03
INV00948,SUP06242,396,2021-08-23
INV00949,SUP10834,104,2024-03-01
INV00950,SUP03176,72,2022-03-23
INV00951,SUP16061,75,2023-08-11
INV00952,SUP04450,22,2024-12-03
INV00953,SUP02993,175,2022-06-09
INV00954,SUP14924,371,2025-04-20
INV00955,SUP19308,180,2023-01-26
INV00956,SUP02771,133,2021-12-10
INV00957,SUP08033,122,2024-05-25
INV00958,SUP13953,252,2024-05-28
INV00959,SUP13162,111,2025-03-12
INV00960,SUP11533,72,2025-01-11
INV00961,SUP19645,382,2021-08-23
INV00962,SUP06073,167,2025-05-12
INV00963,SUP15564,304,2025-08-05
INV00964,SUP19816,309,2021-12-02
INV00965,SUP10526,49,2022-09-30
INV00966,SUP09775,264,2021-08-10
INV00967,SUP04826,102,2024-03-31
INV00968,SUP05961,258,2021-02-22
INV00969,SUP14787,297,2022-10-01
INV00970,SUP03277,379,2024-03-25
INV00971,SUP10975,171,2024-10-19
INV00972,SUP02702,158,2023-02-08
INV00973,SUP19406,370,2023-03-24
INV00974,SUP13277,355,2025-01-04
INV00975,SUP07255,59,2022-02-11
INV00976,SUP04427,324,2021-06-05
INV00977,SUP13721,310,2024-04-27
INV00978,SUP09514,111,2024-11-15
INV00979,SUP19370,294,2025-08-29
INV00980,SUP12280,374,2024-07-08
INV00981,SUP15937,265,2022-05-13
INV00982,SUP11068,173,2021-07-28
INV00983,SUP04357,343,2024-11-28
INV00984,SUP04377,250,2025-05-02
INV00985,SUP08123,163,2022-09-10
INV00986,SUP16252,196,2025-10-08
INV00987,SUP05002,154,2024-11-02
INV00988,SUP16284,104,2024-05-14
INV00989,SUP14890,61,2025-07-08
INV00990,SUP16230,263,2021-09-05
INV00991,SUP10939,256,2025-06-19
INV00992,SUP06197,357,2024-03-05
INV00993,SUP04526,348,2025-05-22
INV00994,SUP19915,130,2021-03-26
INV00995,SUP11662,333,2022-12-13
INV00996,SUP18435,396,2023-12-28
INV00997,SUP10339,270,2023-05-28
INV00998,SUP05968,116,2024-09-16
INV00999,SUP14520,42,2023-01-29
INV01000,SUP06118,116,2021-05-22
INV01001,SUP08626,278,2023-11-03
INV01002,SUP07412,246,2024-08-19
INV01003,SUP05919,262,2022-11-30
INV01004,SUP18233,113,2021-01-26
INV01005,SUP13335,386,2025-10-06
INV01006,SUP10542,378,2023-05-11
INV01007,SUP06290,371,2025-08-12
INV01008,SUP10769,100,2023-10-01
INV01009,SUP12235,181,2021-08-05
INV01010,SUP19323,100,2023-06-07
INV01011,SUP00827,395,2023-01-12
INV01012,SUP18543,351,2024-07-25
INV01013,SUP05238,111,2025-12-31
INV01014,SUP07573,144,2025-08-25
INV01015,SUP07315,34,2023-07-31
INV01016,SUP19812,382,2024-12-19
INV01017,SUP12392,39,2021-11-10
INV01018,SUP02371,327,2023-06-11
INV01019,SUP16153,295,2021-12-27
INV01020,SUP07959,322,2025-02-11
INV01021,SUP18403,239,2023-12-05
INV01022,SUP04820,326,2024-08-25
INV01023,SUP01345,233,2022-07-08
INV01024,SUP00398,33,2024-06-15
INV01025,SUP11880,53,2025-07-14
INV01026,SUP09774,80,2024-01-08
INV01027,SUP01478,45,2025-05-06
INV01028,SUP15350,293,2023-09-18
INV01029,SUP08251,151,2023-08-11
INV01030,SUP15568,39,2023-06-12
INV01031,SUP18373,12,2025-08-19
INV01032,SUP14236,185,2025-02-06
INV01033,SUP17127,321,2024-04-28
INV01034,SUP01937,76,2022-07-04
INV01035,SUP14167,211,2022-10-23
INV01036,SUP08775,205,2025-10-11
INV01037,SUP07694,60,2022-05-18
INV01038,SUP03431,198,2025-08-29
INV01039,SUP10879,236,2021-06-27
INV01040,SUP15520,82,2022-07-26
INV01041,SUP14359,213,2025-12-11
INV01042,SUP11370,129,2023-07-13
INV01043,SUP16992,314,2022-05-15
INV01044,SUP13039,272,2025-03-17
INV01045,SUP19895,247,2023-08-10
INV01046,SUP04192,246,2024-03-13
INV01047,SUP09140,80,2024-06-03
INV01048,SUP12903,148,2024-09-30
INV01049,SUP02570,370,2023-02-16
INV01050,SUP05076,358,2022-11-20
INV01051,SUP11753,355,2021-02-28
INV01052,SUP13705,41,2023-10-10
INV01053,SUP19074,374,2025-10-09
INV01054,SUP08219,266,2022-10-28
INV01055,SUP15059,16,2022-01-08
INV01056,SUP06739,94,2023-09-26
INV01057,SUP03846,179,2022-03-11
INV01058,SUP05050,229,2022-12-28
INV01059,SUP08213,346,2025-06-22
INV01060,SUP12000,190,2022-06-14
INV01061,SUP11356,95,2022-11-29
INV01062,SUP05290,199,2022-07-27
INV01063,SUP00655,395,2025-12-08
INV01064,SUP19025,48,2024-05-05
INV01065,SUP11669,285,2024-12-07
INV01066,SUP02802,159,2025-12-08
INV01067,SUP07702,120,2022-07-20
INV01068,SUP09431,159,2024-02-13
INV01069,SUP06886,137,2021-01-21
INV01070,SUP07530,224,2023-11-25
INV01071,SUP02671,390,2022-01-27
INV01072,SUP13309,362,2021-06-25
INV01073,SUP15010,155,2022-05-10
INV01074,SUP08058,72,2025-01-14
INV01075,SUP13022,344,2023-04-13
INV01076,SUP06052,87,2023-09-28
INV01077,SUP00301,266,2024-02-12
INV01078,SUP15834,329,2025-04-02
INV01079,SUP02820,158,2022-05-08
INV01080,SUP15582,28,2024-11-15
INV01081,SUP00411,339,2023-09-03
INV01082,SUP18187,322,2024-08-15
INV01083,SUP15550,369,2024-12-28
INV01084,SUP05448,96,2023-10-03
INV01085,SUP07800,143,2023-07-07
INV01086,SUP00280,185,2025-06-12
INV01087,SUP00402,197,2021-02-05
INV01088,SUP11627,393,2021-07-10
INV01089,SUP19623,194,2022-08-26
INV01090,SUP01855,209,2022-03-30
INV01091,SUP18659,261,2023-04-09
INV01092,SUP10637,249,2024-11-17
INV01093,SUP18148,176,2022-05-14
INV01094,SUP13488,84,2022-09-20
INV01095,SUP13848,292,2024-09-21
INV01096,SUP01949,142,2024-04-06
INV01097,SUP14258,90,2023-01-26
INV01098,SUP16542,385,2023-08-28
INV01099,SUP03263,179,2024-02-08
INV01100,SUP16518,332,2023-12-24
INV01101,SUP18295,315,2022-12-06
INV01102,SUP18405,227,2023-05-22
INV01103,SUP18239,291,2025-03-08
INV01104,SUP19468,253,2024-02-02
INV01105,SUP07202,150,2022-11-09
INV01106,SUP19149,225,2022-12-22
INV01107,SUP14357,165,2024-12-10
INV01108,SUP03612,241,2023-07-19
INV01109,SUP05330,325,2022-07-09
INV01110,SUP18379,304,2022-09-20
INV01111,SUP06517,82,2022-05-30
INV01112,SUP07403,99,2022-04-18
INV01113,SUP06369,216,2021-09-05
INV01114,SUP02772,258,2025-01-17
INV01115,SUP04947,13,2022-01-30
INV01116,SUP01330,181,2022-10-09
INV01117,SUP19457,286,2021-09-02
INV01118,SUP09524,372,2025-03-02
INV01119,SUP04082,180,2024-01-03
INV01120,SUP11314,100,2025-04-10
INV01121,SUP11746,134,2024-11-14
INV01122,SUP04116,56,2022-01-15
INV01123,SUP18333,259,2022-01-28
INV01124,SUP04090,66,2022-03-20
INV01125,SUP10741,196,2025-02-21
INV01126,SUP13395,173,2023-09-19
INV01127,SUP04492,243,2022-07-21
INV01128,SUP17829,155,2025-01-23
INV01129,SUP07732,256,2024-04-22
INV01130,SUP17500,163,2025-04-06
INV01131,SUP19079,382,2023-12-11
INV01132,SUP13032,176,2024-05-07
INV01133,SUP08420,309,2022-08-03
INV01134,SUP05272,39,2021-07-25
INV01135,SUP07256,117,2025-09-02
INV01136,SUP02219,345,2022-02-02
INV01137,SUP04771,74,2022-08-30
INV01138,SUP11811,134,2022-04-11
INV01139,SUP19930,330,2023-01-10
INV01140,SUP18927,195,2022-01-03
INV01141,SUP07217,37,2022-09-12
INV01142,SUP18079,226,2021-01-29
INV01143,SUP19257,147,2024-12-21
INV01144,SUP15477,12,2023-12-30
INV01145,SUP07096,120,2021-09-17
INV01146,SUP13717,207,2022-07-16
INV01147,SUP05507,144,2021-04-04
INV01148,SUP02668,239,2021-04-22
INV01149,SUP11436,73,2024-02-08
INV01150,SUP14743,376,2022-08-22
INV01151,SUP08227,172,2024-11-29
INV01152,SUP08597,228,2021-09-16
INV01153,SUP08420,319,2024-07-30
INV01154,SUP08855,280,2025-11-14
INV01155,SUP17451,160,2025-03-22
INV01156,SUP04809,42,2023-10-03
INV01157,SUP07995,280,2021-07-30
INV01158,SUP08041,350,2025-11-23
INV01159,SUP04292,195,2021-01-26
INV01160,SUP13848,132,2024-03-21
INV01161,SUP19976,165,2022-08-06
INV01162,SUP00457,334,2023-08-20
INV01163,SUP11988,287,2023-09-08
INV01164,SUP06169,266,2023-06-22
INV01165,SUP16078,65,2022-11-29
INV01166,SUP10815,374,2022-01-13
INV01167,SUP14676,148,2021-04-16
INV01168,SUP08828,238,2022-06-02
INV01169,SUP19686,110,2025-10-31
INV01170,SUP17063,260,2023-09-06
INV01171,SUP10370,79,2021-08-22
INV01172,SUP08946,143,2025-08-11
INV01173,SUP17169,97,2021-05-14
INV01174,SUP08998,356,2023-04-01
INV01175,SUP13128,383,2023-10-05
INV01176,SUP00006,241,2021-06-01
INV01177,SUP15804,195,2024-03-27
INV01178,SUP03821,342,2024-07-13
INV01179,SUP19239,43,2024-11-06
INV01180,SUP11845,302,2021-04-20
INV01181,SUP06382,148,2021-11-07
INV01182,SUP08468,254,2021-11-02
INV01183,SUP01316,146,2025-07-20
INV01184,SUP13417,306,2024-02-27
INV01185,SUP04091,298,2022-09-15
INV01186,SUP03466,208,2021-06-24
INV01187,SUP14050,290,2022-05-24
INV01188,SUP01021,188,2021-08-31
INV01189,SUP19956,133,2024-02-17
INV01190,SUP01829,188,2025-04-15
INV01191,SUP01046,69,2023-05-03
INV01192,SUP08771,90,2024-05-26
INV01193,SUP13458,364,2024-05-05
INV01194,SUP03497,33,2025-06-08
INV01195,SUP02738,137,2024-06-20
INV01196,SUP18529,69,2022-04-08
INV01197,SUP16599,27,2025-05-08
INV01198,SUP05524,223,2023-12-07
INV01199,SUP11456,108,2023-02-19
INV01200,SUP02276,227,2023-07-12
INV01201,SUP08471,182,2023-06-26
INV01202,SUP18608,153,2022-09-01
INV01203,SUP10506,97,2025-10-28
INV01204,SUP05273,387,2024-04-20
INV01205,SUP14124,280,2023-05-29
INV01206,SUP03260,49,2022-09-18
INV01207,SUP05345,20,2024-03-10
INV01208,SUP17307,20,2024-06-25
INV01209,SUP04492,385,2021-05-04
INV01210,SUP11119,99,2024-06-02
INV01211,SUP17570,12,2025-02-24
INV01212,SUP16978,194,2021-07-23
INV01213,SUP03092,168,2025-04-12
INV01214,SUP00901,240,2022-03-02
INV01215,SUP07628,265,2024-07-05
INV01216,SUP14889,291,2022-03-09
INV01217,SUP13006,56,2022-06-26
INV01218,SUP17176,252,2024-09-14
INV01219,SUP00218,19,2021-06-16
INV01220,SUP17621,197,2021-11-18
INV01221,SUP14961,365,2022-05-07
INV01222,SUP04530,273,2021-12-22
INV01223,SUP19495,53,2024-02-05
INV01224,SUP07112,294,2021-06-03
INV01225,SUP17571,372,2021-11-17
INV01226,SUP15269,80,2021-01-06
INV01227,SUP12223,221,2023-04-17
INV01228,SUP16354,165,2023-07-12
INV01229,SUP06472,341,2024-11-12
INV01230,SUP02946,102,2024-05-01
INV01231,SUP17448,138,2023-08-21
INV01232,SUP05517,14,2022-08-20
INV01233,SUP12893,108,2021-03-08
INV01234,SUP05795,337,2022-04-20
INV01235,SUP03750,374,2022-08-14
INV01236,SUP02087,101,2024-12-18
INV01237,SUP11774,192,2022-08-03
INV01238,SUP17422,287,2024-12-10
INV01239,SUP11851,181,2025-10-27
INV01240,SUP10797,22,2023-07-19
INV01241,SUP10882,282,2021-05-26
INV01242,SUP13522,46,2024-11-08
INV01243,SUP10144,243,2022-04-24
INV01244,SUP13469,34,2022-06-26
INV01245,SUP15304,73,2025-06-02
INV01246,SUP14503,372,2025-06-09
INV01247,SUP18652,290,2024-07-04
INV01248,SUP04740,73,2024-04-22
INV01249,SUP04994,77,2024-09-16
INV01250,SUP03216,258,2025-07-05
INV01251,SUP12384,376,2022-02-10
INV01252,SUP16642,367,2023-05-21
INV01253,SUP06507,276,2021-08-24
INV01254,SUP05206,120,2024-01-21
INV01255,SUP04086,64,2022-04-06
INV01256,SUP05138,122,2024-08-19
INV01257,SUP03107,270,2021-11-02
INV01258,SUP08592,239,2022-06-29
INV01259,SUP17322,167,2025-08-20
INV01260,SUP14623,48,2021-10-19
INV01261,SUP11022,97,2021-05-27
INV01262,SUP11934,382,2021-05-03
INV01263,SUP00388,187,2021-12-06
INV01264,SUP18173,339,2025-06-12
INV01265,SUP09318,108,2022-09-22
INV01266,SUP05869,351,2024-05-03
INV01267,SUP01329,299,2025-03-14
INV01268,SUP12142,308,2025-08-16
INV01269,SUP01071,273,2024-03-11
INV01270,SUP09939,384,2022-08-15
INV01271,SUP14538,164,2023-06-19
INV01272,SUP13271,27,2021-09-12
INV01273,SUP17328,134,2023-08-18
INV01274,SUP06740,374,2024-11-11
INV01275,SUP19540,136,2022-09-15
INV01276,SUP07643,131,2024-12-04
INV01277,SUP12189,121,2023-04-05
INV01278,SUP15105,159,2022-07-12
INV01279,SUP19866,308,2023-10-22
INV01280,SUP16139,82,2024-01-11
INV01281,SUP05860,352,2023-10-09
INV01282,SUP18327,52,2023-06-16
INV01283,SUP15272,65,2021-06-14
INV01284,SUP00655,342,2024-05-09
INV01285,SUP12812,161,2021-03-23
INV01286,SUP06811,361,2025-12-27
INV01287,SUP00663,101,2023-06-04
INV01288,SUP14617,35,2025-02-13
INV01289,SUP17601,224,2022-10-23
INV01290,SUP14107,350,2024-05-21
INV01291,SUP06352,10,2022-05-28
INV01292,SUP09039,66,2021-02-22
INV01293,SUP04978,20,2021-07-07
INV01294,SUP06532,84,2022-04-14
INV01295,SUP19214,282,2024-10-12
INV01296,SUP18549,374,2025-09-09
INV01297,SUP07022,303,2025-10-29
INV01298,SUP13008,262,2024-03-24
INV01299,SUP07905,61,2024-04-17
INV01300,SUP06206,105,2021-02-12
INV01301,SUP02843,98,2025-04-16
INV01302,SUP02192,356,2024-10-08
INV01303,SUP01209,151,2025-08-10
INV01304,SUP03952,370,2022-07-06
INV01305,SUP19551,209,2024-03-26
INV01306,SUP03881,202,2021-03-24
INV01307,SUP07902,136,2025-04-12
INV01308,SUP01081,370,2025-03-29
INV01309,SUP08049,257,2021-12-25
INV01310,SUP05171,90,2023-08-22
INV01311,SUP19826,172,2023-11-29
INV01312,SUP15374,122,2024-08-27
INV01313,SUP06036,105,2023-06-25
INV01314,SUP11008,195,2022-07-24
INV01315,SUP08645,152,2022-01-07
INV01316,SUP03377,171,2024-04-13
INV01317,SUP09783,229,2023-06-12
INV01318,SUP08978,293,2024-07-24
INV01319,SUP08290,397,2025-07-26
INV01320,SUP05551,356,2023-10-05
INV01321,SUP16471,105,2021-07-06
INV01322,SUP19037,258,2023-08-21
INV01323,SUP15678,121,2022-12-14
INV01324,SUP18899,346,2023-04-17
INV01325,SUP07751,242,2022-11-14
INV01326,SUP14576,247,2022-10-20
INV01327,SUP07434,151,2024-10-04
INV01328,SUP01707,320,2021-08-03
INV01329,SUP16830,93,2025-10-23
INV01330,SUP02080,369,2021-11-26
INV01331,SUP07855,186,2022-11-07
INV01332,SUP00303,362,2023-04-24
